sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
21,Data Physicalization & Bio-materials,"Tangible, VR & Fabrication",2023,486,0.319,0.344,0.337,4.15
21,Data Physicalization & Bio-materials,"Tangible, VR & Fabrication",2024,783,0.401,0.266,0.333,4.57
21,Data Physicalization & Bio-materials,"Tangible, VR & Fabrication",2025,919,0.41,0.266,0.324,3.75
21,Data Physicalization & Bio-materials,"Tangible, VR & Fabrication",2026,495,0.493,0.18,0.327,5.09
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",1990,3,0.667,0.0,0.333,6.0
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",1998,4,0.25,0.0,0.75,8.0
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",1999,6,0.833,0.0,0.167,8.2
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2000,44,0.523,0.114,0.364,5.57
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2001,7,0.714,0.0,0.286,9.8
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2002,7,1.0,0.0,0.0,4.29
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2003,12,0.417,0.5,0.083,6.2
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2004,14,0.714,0.0,0.286,4.0
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2005,37,0.568,0.108,0.324,10.62
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2006,17,0.647,0.059,0.294,8.64
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2007,15,0.667,0.067,0.267,4.9
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2008,116,0.655,0.112,0.233,7.17
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2009,22,0.682,0.091,0.227,5.6
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2010,86,0.721,0.035,0.244,5.98
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2011,9,0.556,0.111,0.333,5.2
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2012,146,0.774,0.096,0.13,6.84
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2013,20,0.65,0.05,0.3,11.54
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2014,96,0.562,0.083,0.354,7.94
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2015,106,0.472,0.057,0.472,9.38
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2016,155,0.548,0.174,0.277,9.12
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2017,109,0.587,0.211,0.202,9.94
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2018,183,0.585,0.115,0.301,9.58
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2019,331,0.595,0.157,0.248,9.36
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2020,313,0.54,0.112,0.348,8.41
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2021,169,0.533,0.047,0.42,9.47
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2022,431,0.585,0.104,0.311,9.1
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2023,279,0.545,0.115,0.341,8.35
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2024,444,0.536,0.095,0.369,8.56
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2025,473,0.463,0.125,0.412,8.83
22,Gaze-based Interaction,"Gaze, Eye Tracking & Multimodal Sensing",2026,291,0.505,0.155,0.34,9.59
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",1997,1,1.0,0.0,0.0,12.0
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2001,5,0.2,0.8,0.0,4.0
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2002,4,0.5,0.5,0.0,3.0
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2004,1,1.0,0.0,0.0,4.0
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2006,12,0.25,0.75,0.0,1.33
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2008,20,0.75,0.25,0.0,3.07
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2010,38,0.658,0.342,0.0,3.52
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2012,58,0.621,0.293,0.086,3.67
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2013,17,0.471,0.176,0.353,5.12
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2014,60,0.717,0.117,0.167,4.21
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2015,19,0.421,0.421,0.158,3.38
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2016,75,0.613,0.347,0.04,4.72
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2017,48,0.625,0.333,0.042,3.5
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2018,160,0.562,0.325,0.113,4.54
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2019,164,0.707,0.226,0.067,4.24
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2020,36,0.639,0.139,0.222,4.04
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2021,3,1.0,0.0,0.0,5.67
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2022,46,0.804,0.152,0.043,6.05
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2023,51,0.627,0.294,0.078,8.0
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2024,64,0.516,0.391,0.094,6.21
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2025,65,0.769,0.231,0.0,7.88
23,Eye Tracker Quality & Gaze Estimation,"Gaze, Eye Tracking & Multimodal Sensing",2026,90,0.8,0.1,0.1,6.39
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2002,4,0.25,0.5,0.25,2.0
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2003,8,0.25,0.25,0.5,1.0
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2004,11,0.545,0.455,0.0,2.33
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2005,8,0.25,0.25,0.5,2.0
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2006,21,0.571,0.19,0.238,3.67
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2007,13,0.308,0.154,0.538,3.0
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2008,15,0.6,0.067,0.333,3.22
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2009,17,0.471,0.059,0.471,4.75
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2010,46,0.913,0.065,0.022,5.02
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2011,9,0.778,0.0,0.222,5.14
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2012,51,0.804,0.078,0.118,4.88
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2013,14,0.571,0.071,0.357,3.88
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2014,39,0.923,0.051,0.026,5.28
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2015,7,0.429,0.143,0.429,7.67
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2016,36,0.806,0.056,0.139,6.24
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2017,17,0.529,0.294,0.176,10.56
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2018,58,0.793,0.19,0.017,7.11
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2019,76,0.737,0.184,0.079,6.59
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2020,42,0.524,0.262,0.214,5.32
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2021,1,1.0,0.0,0.0,1.0
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2022,47,0.532,0.277,0.191,8.08
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2023,70,0.714,0.143,0.143,7.08
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2024,97,0.598,0.227,0.175,5.71
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2025,75,0.72,0.133,0.147,6.11
24,Scanpaths & Visual Search,"Gaze, Eye Tracking & Multimodal Sensing",2026,60,0.8,0.133,0.067,8.06
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",1986,1,1.0,0.0,0.0,3.0
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",1996,1,0.0,1.0,0.0,
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",1998,1,1.0,0.0,0.0,2.0
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2003,1,0.0,0.0,1.0,
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2004,2,0.0,1.0,0.0,
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2006,4,0.75,0.0,0.25,4.67
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2008,7,0.714,0.0,0.286,5.0
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2009,10,0.5,0.0,0.5,1.6
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2010,17,0.471,0.059,0.471,2.5
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2011,28,0.5,0.0,0.5,3.64
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2012,35,0.8,0.057,0.143,2.11
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2013,33,0.455,0.182,0.364,3.2
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2014,45,0.578,0.089,0.333,3.31
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2015,82,0.598,0.049,0.354,3.53
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2016,73,0.589,0.027,0.384,3.84
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2017,55,0.527,0.073,0.4,4.07
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2018,106,0.557,0.132,0.311,5.32
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2019,100,0.32,0.14,0.54,5.19
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2020,72,0.431,0.194,0.375,5.84
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2021,78,0.321,0.218,0.462,4.84
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2022,195,0.477,0.144,0.379,6.68
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2023,125,0.408,0.144,0.448,5.41
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2024,98,0.49,0.061,0.449,5.67
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2025,73,0.589,0.164,0.247,6.93
25,Pupillometry & Cognitive Load,"Gaze, Eye Tracking & Multimodal Sensing",2026,103,0.408,0.223,0.369,7.17
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2001,4,0.0,0.25,0.75,
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2002,11,0.182,0.364,0.455,1.0
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2004,6,0.5,0.167,0.333,1.33
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2005,7,0.429,0.286,0.286,3.67
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2006,26,0.385,0.231,0.385,1.7
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2007,15,0.867,0.0,0.133,2.38
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2008,27,0.593,0.148,0.259,2.38
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2009,3,0.667,0.0,0.333,2.5
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2010,1,1.0,0.0,0.0,6.0
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2011,8,0.875,0.0,0.125,4.43
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2012,19,0.632,0.158,0.211,4.58
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2013,45,0.778,0.111,0.111,3.71
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2014,22,0.682,0.136,0.182,4.33
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2015,40,0.8,0.125,0.075,3.03
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2016,40,0.575,0.225,0.2,5.13
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2017,26,0.423,0.115,0.462,5.18
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2018,78,0.538,0.179,0.282,5.0
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2019,66,0.545,0.045,0.409,4.58
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2020,68,0.426,0.147,0.426,2.55
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2021,66,0.47,0.091,0.439,4.1
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2022,49,0.51,0.184,0.306,3.0
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2023,80,0.463,0.062,0.475,5.32
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2024,49,0.633,0.204,0.163,5.68
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2025,42,0.571,0.0,0.429,3.12
26,Gaze in Conversation & Groups,"Gaze, Eye Tracking & Multimodal Sensing",2026,8,0.5,0.25,0.25,6.25
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2007,1,1.0,0.0,0.0,4.0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2008,2,0.5,0.0,0.5,1.0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2009,4,0.75,0.25,0.0,3.0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2010,16,0.375,0.375,0.25,1.17
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2011,6,0.167,0.0,0.833,3.0
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2012,16,0.625,0.188,0.188,3.5
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2013,29,0.897,0.0,0.103,3.04
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2014,55,0.709,0.055,0.236,2.44
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2015,53,0.868,0.0,0.132,3.2
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2016,74,0.797,0.014,0.189,3.22
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2017,94,0.723,0.085,0.191,3.19
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2018,104,0.606,0.144,0.25,4.11
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2019,122,0.664,0.172,0.164,4.85
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2020,92,0.685,0.185,0.13,4.38
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2021,190,0.521,0.063,0.416,5.15
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2022,38,0.658,0.026,0.316,5.64
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2023,59,0.542,0.068,0.39,6.03
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2024,122,0.41,0.287,0.303,4.94
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2025,103,0.505,0.165,0.33,5.44
27,Authentication & Passwords,"Gaze, Eye Tracking & Multimodal Sensing",2026,120,0.617,0.183,0.2,5.88
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2011,1,1.0,0.0,0.0,7.0
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2012,15,0.533,0.067,0.4,1.38
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2013,10,1.0,0.0,0.0,2.6
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2014,34,1.0,0.0,0.0,1.09
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2015,78,0.962,0.026,0.013,1.44
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2016,87,0.931,0.034,0.034,1.85
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2017,93,0.978,0.0,0.022,1.54
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2018,75,0.907,0.067,0.027,1.81
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2019,73,0.986,0.0,0.014,2.07
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2020,103,0.767,0.097,0.136,2.73
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2021,21,0.81,0.095,0.095,3.94
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2022,25,0.8,0.04,0.16,3.85
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2023,43,0.953,0.0,0.047,5.51
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2024,5,1.0,0.0,0.0,5.0
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2025,3,1.0,0.0,0.0,9.0
28,Affect Recognition,"Gaze, Eye Tracking & Multimodal Sensing",2026,1,1.0,0.0,0.0,5.0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2004,4,0.25,0.0,0.75,2.0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2007,8,0.5,0.0,0.5,4.25
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2008,1,1.0,0.0,0.0,5.0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2011,3,1.0,0.0,0.0,6.0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2012,8,0.625,0.25,0.125,1.6
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2013,13,0.846,0.0,0.154,2.91
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2014,14,0.571,0.214,0.214,3.0
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2015,68,0.485,0.118,0.397,2.58
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2016,83,0.795,0.024,0.181,2.11
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2017,73,0.699,0.027,0.274,2.8
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2018,45,0.556,0.089,0.356,2.96
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2019,21,0.81,0.095,0.095,5.76
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2020,65,0.831,0.015,0.154,5.3
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2021,56,0.679,0.107,0.214,5.39
29,Multimodal Sentiment & Speaking,"Gaze, Eye Tracking & Multimodal Sensing",2022,49,0.429,0.02,0.551,6.14
